Order_ID,Order_Date,Customer_ID,Customer_Segment,Product_Category,Units_Sold,Unit_Price,Revenue,Discount(%),Festival_Season,Festival_Name,Payment_Method,Delivery_Time(days),Customer_Rating,Returned
ORD101665,2024-02-08,CUST1086,Regular,Home Decor,5,6240,25272.0,19.0,No,None,COD,5,3.1,Yes
ORD101666,2024-03-22,CUST6174,Premium,Groceries,5,7652,34816.6,9.0,Yes,Holi,COD,4,3.5,No
ORD101667,2024-12-21,CUST5945,Regular,Groceries,5,6318,25903.800000000003,18.0,Yes,Christmas/New Year,UPI,7,4.1,No
ORD101668,2024-09-14,CUST4153,Regular,Electronics,1,8639,6738.42,22.0,No,None,Wallet,6,3.4,No
ORD101669,2024-07-24,CUST3341,Regular,Home Decor,5,6995,27980.0,20.0,No,None,Wallet,3,3.6,No
ORD101670,2024-03-17,CUST6318,Regular,Electronics,3,7244,12604.560000000001,42.0,No,None,Credit Card,2,3.0,Yes
ORD101671,2024-01-12,CUST9413,Premium,Home Decor,2,767,1012.4399999999998,34.0,No,None,Wallet,4,2.6,No
ORD101672,2024-10-21,CUST5709,Regular,Electronics,2,6158,6527.4800000000005,47.0,Yes,Diwali,UPI,5,3.4,No
ORD101673,2024-08-11,CUST7396,Regular,Electronics,5,9580,33051.0,31.0,Yes,Independence Day,Wallet,4,2.7,No
ORD101674,2024-01-13,CUST3775,Premium,Electronics,4,1553,5652.92,9.0,No,None,UPI,2,3.2,No
ORD101675,2024-02-15,CUST7120,New,Beauty,5,5229,25883.55,1.0,No,None,Credit Card,2,4.6,No
ORD101676,2024-06-03,CUST4960,Premium,Electronics,5,9372,30459.0,35.0,No,None,Wallet,5,3.4,No
ORD101677,2024-04-22,CUST5471,Regular,Fashion,1,5165,2737.4500000000003,47.0,No,None,UPI,5,3.0,No
ORD101678,2024-08-20,CUST3962,Regular,Fashion,4,368,1398.3999999999999,5.0,Yes,Independence Day,UPI,4,4.8,No
ORD101679,2024-01-17,CUST9929,New,Fashion,5,7912,22944.800000000003,42.0,No,None,UPI,4,4.1,No
ORD101680,2024-12-25,CUST1917,Regular,Groceries,3,2871,7234.92,16.0,Yes,Christmas/New Year,COD,6,5.0,No
ORD101681,2024-08-10,CUST8246,Premium,Electronics,2,578,994.16,14.0,Yes,Independence Day,Credit Card,6,3.3,Yes
ORD101682,2024-12-19,CUST9807,Regular,Fashion,3,2132,4157.400000000001,35.0,No,None,UPI,2,3.0,No
ORD101683,2024-07-06,CUST6861,Regular,Groceries,3,393,907.83,23.0,No,None,COD,5,3.2,No
ORD101684,2024-12-09,CUST4208,New,Fashion,3,8655,15838.65,39.0,No,None,COD,1,4.5,Yes
ORD101685,2024-12-30,CUST6005,Premium,Home Decor,4,9863,28405.44,28.0,Yes,Christmas/New Year,UPI,5,2.9,No
ORD101686,2024-06-11,CUST2587,Premium,Beauty,4,4816,9824.64,49.0,No,,Credit Card,3,3.1,No
ORD101687,2024-11-21,CUST2674,Regular,Electronics,4,5214,18144.72,13.0,No,None,Wallet,3,4.3,No
ORD101688,2024-03-14,CUST5245,Regular,Beauty,2,8078,15994.44,1.0,No,None,COD,5,4.3,No
ORD101689,2024-08-20,CUST2410,Premium,Beauty,1,1500,795.0,47.0,Yes,Independence Day,UPI,4,4.9,No
ORD101690,2024-08-11,CUST1871,Premium,Home Decor,5,3400,13430.0,21.0,Yes,Independence Day,Credit Card,3,5.0,No
ORD101691,2024-11-14,CUST6182,Regular,Home Decor,5,3573,9647.1,46.0,No,None,Credit Card,7,4.2,No
ORD101692,2024-02-29,CUST7757,Regular,Home Decor,1,8965,8516.75,5.0,No,None,UPI,6,3.4,No
ORD101693,2024-11-30,CUST8472,Regular,Groceries,5,9929,45673.4,8.0,No,None,COD,2,3.6,No
ORD101694,2024-08-09,CUST2320,New,Fashion,3,1583,4226.61,11.0,No,None,Wallet,2,3.6,No
ORD101695,2024-02-06,CUST7889,Premium,Electronics,2,9772,11530.960000000001,41.0,No,None,Credit Card,7,3.5,No
ORD101696,2024-10-04,CUST8752,New,Home Decor,5,3737,11584.7,38.0,No,None,Wallet,7,3.3,No
ORD101697,2024-07-14,CUST5109,Regular,Electronics,2,8124,15598.08,4.0,No,None,Credit Card,2,2.9,No
ORD101698,2024-12-17,CUST9964,New,Electronics,1,9915,6048.15,39.0,No,None,Credit Card,6,3.4,Yes
ORD101699,2024-08-29,CUST9162,Regular,Electronics,5,5191,14794.350000000002,43.0,Yes,Raksha Bandhan,Credit Card,5,4.9,Yes
ORD101700,2024-11-19,CUST2944,Premium,Home Decor,2,5402,10804.0,,No,None,COD,3,4.7,No
ORD101701,2024-08-06,CUST2821,New,Home Decor,3,4132,11280.36,9.0,No,None,COD,4,4.0,No
ORD101702,2024-07-10,CUST8793,Regular,Fashion,3,3822,10319.4,10.0,No,None,UPI,6,3.0,No
ORD101703,2024-01-17,CUST8141,Regular,Home Decor,1,9287,6872.38,26.0,No,None,Wallet,6,4.7,No
ORD101704,2024-01-12,CUST1378,Regular,Home Decor,4,664,2071.6800000000003,22.0,No,None,Wallet,2,3.3,No
ORD101705,2024-07-11,CUST9990,Regular,Electronics,5,8180,33129.0,19.0,No,None,UPI,7,3.9,No
ORD101706,2024-01-22,CUST9356,Premium,Fashion,3,1810,5212.8,4.0,Yes,Republic Day,COD,6,4.8,No
ORD101707,2024-04-29,CUST4356,Premium,Beauty,3,9004,23770.56,12.0,No,None,Wallet,6,3.3,No
ORD101708,2024-07-28,CUST7582,Premium,Home Decor,1,804,410.04,49.0,No,None,UPI,4,4.8,No
ORD101709,2024-11-01,CUST2098,Premium,Home Decor,3,8167,22295.91,9.0,Yes,Diwali,Credit Card,6,3.1,No
ORD101710,2024-09-26,CUST9827,Premium,Beauty,5,820,2132.0,48.0,No,None,Wallet,2,4.8,Yes
ORD101711,2024-07-10,CUST2593,Regular,Electronics,1,2802,1821.3,35.0,No,None,COD,6,3.4,No
ORD101712,2024-06-23,CUST2354,Regular,Fashion,2,6673,8007.599999999999,40.0,No,None,Wallet,5,3.4,No
ORD101713,2024-10-11,CUST7331,New,Electronics,1,4000,2040.0,49.0,No,None,Credit Card,2,3.9,Yes
ORD101714,2024-07-22,CUST5220,Regular,Groceries,5,7298,31016.5,15.0,No,None,COD,5,3.4,No
ORD101715,2024-06-12,CUST7196,Premium,Home Decor,5,6738,31668.6,6.0,No,None,COD,7,3.6,No
ORD101716,2024-09-07,CUST2707,Regular,Groceries,2,355,489.9,31.0,No,None,UPI,3,3.8,No
ORD101717,2024-08-14,CUST8024,Premium,Home Decor,1,8360,6353.6,24.0,Yes,Independence Day,COD,7,3.7,No
ORD101718,2024-01-07,CUST4574,Premium,Groceries,5,6881,19610.850000000002,43.0,No,None,UPI,7,4.9,No
ORD101719,2024-01-29,CUST8576,Regular,Beauty,5,2915,10931.25,25.0,Yes,Republic Day,COD,3,3.2,No
ORD101720,2024-02-02,CUST3719,Regular,Home Decor,2,4539,5900.7,35.0,No,None,Credit Card,4,3.2,No
ORD101721,2024-05-13,CUST3869,Premium,Home Decor,4,8270,24148.399999999998,27.0,No,None,Credit Card,6,4.6,No
ORD101722,2024-03-19,CUST7965,Regular,Groceries,1,6890,3927.3000000000006,43.0,No,None,Credit Card,2,3.5,No
ORD101723,2024-02-27,CUST6773,Regular,Fashion,5,649,2888.05,11.0,No,None,Credit Card,3,2.7,No
ORD101724,2024-01-26,CUST4167,Premium,Groceries,3,1269,2855.25,25.0,Yes,Republic Day,Credit Card,6,3.7,Yes
ORD101725,2024-08-13,CUST6075,Regular,Home Decor,2,4217,8180.98,3.0,Yes,Independence Day,Wallet,1,3.9,No
ORD101726,2024-10-11,CUST2579,New,Home Decor,4,3019,6883.320000000001,43.0,No,None,Credit Card,1,4.0,No
ORD101727,2024-01-04,CUST4773,Premium,Fashion,4,2485,7753.2,22.0,No,None,COD,4,3.1,No
ORD101728,2024-04-08,CUST6049,Regular,Electronics,2,9582,11690.039999999999,39.0,No,None,UPI,6,4.9,No
ORD101729,2024-02-08,CUST3592,Premium,Fashion,4,1599,4924.92,23.0,No,None,Wallet,7,4.3,No
ORD101730,2024-09-27,CUST4345,Premium,Electronics,5,2448,8568.0,30.0,No,None,COD,3,4.3,No
ORD101731,2024-10-11,CUST6341,Regular,Home Decor,4,6575,18673.0,29.0,No,None,Credit Card,5,4.7,No
ORD101732,2024-06-05,CUST7969,Regular,Beauty,1,923,904.54,2.0,No,None,Credit Card,6,2.6,No
ORD101733,2024-03-15,CUST2353,Regular,Beauty,3,9833,25074.149999999998,15.0,No,None,COD,1,4.0,No
ORD101734,2024-10-14,CUST9849,Regular,Groceries,5,5473,18334.55,33.0,No,None,Wallet,6,4.5,Yes
ORD101735,2024-05-09,CUST9754,Regular,Fashion,2,7735,9746.1,37.0,No,None,UPI,3,2.6,No
ORD101736,2024-06-23,CUST1842,Regular,Fashion,3,5020,10993.8,27.0,No,None,UPI,5,4.4,No
ORD101737,2024-03-24,CUST8075,Regular,Beauty,5,286,743.6,,Yes,Holi,UPI,2,5.0,No
ORD101738,2024-01-22,CUST2801,Premium,Electronics,3,7897,13503.87,43.0,Yes,Republic Day,UPI,7,4.0,No
ORD101739,2024-01-27,CUST1732,Premium,Fashion,4,7046,16910.399999999998,40.0,Yes,Republic Day,,6,3.6,No
ORD101740,2024-07-13,CUST6264,Premium,Electronics,2,4349,4609.9400000000005,47.0,No,None,Wallet,3,3.6,No
ORD101741,2024-12-02,CUST9786,Premium,Electronics,2,1951,3667.8799999999997,6.0,No,None,Credit Card,2,4.2,Yes
ORD101742,2024-08-23,CUST2171,New,Electronics,1,5361,4985.73,7.0,No,None,Wallet,1,3.9,No
ORD101743,2024-04-01,CUST7439,Premium,Electronics,4,3620,13611.199999999999,6.0,No,None,UPI,2,4.5,No
ORD101744,2024-01-21,CUST2183,Premium,Groceries,1,5037,3223.6800000000003,36.0,Yes,Republic Day,COD,1,3.6,Yes
ORD101745,2024-10-29,CUST8232,Regular,Groceries,1,2683,2522.02,6.0,Yes,Diwali,COD,4,3.5,No
ORD101746,2024-12-22,CUST2924,New,Beauty,4,3412,6960.4800000000005,49.0,Yes,Christmas/New Year,Credit Card,4,4.4,No
ORD101747,2024-03-24,CUST7594,Regular,Groceries,5,4122,17106.3,17.0,Yes,Holi,COD,1,4.1,No
ORD101748,2024-09-18,CUST8822,Regular,Fashion,1,6510,3450.3,47.0,No,None,Credit Card,5,4.4,No
ORD101749,2024-05-26,CUST4096,Premium,Groceries,3,6242,11610.12,38.0,No,None,Credit Card,4,4.7,No
ORD101750,2024-09-13,CUST7471,Regular,Fashion,5,8213,32852.0,20.0,No,None,Wallet,7,3.2,No
ORD101751,2024-02-27,CUST3802,Regular,Fashion,4,9878,26473.039999999997,33.0,No,None,UPI,5,3.3,No
ORD101752,2024-01-15,CUST7274,Premium,Electronics,2,3727,3876.08,48.0,No,None,UPI,5,3.8,No
ORD101753,2024-06-10,CUST4706,Premium,Beauty,5,8464,31316.8,26.0,No,None,UPI,5,4.8,No
ORD101754,2024-06-11,CUST1077,Premium,Electronics,1,9116,8477.88,7.0,No,None,UPI,3,4.6,No
ORD101755,2024-11-15,CUST1368,New,Electronics,3,3954,7947.539999999999,33.0,No,None,Wallet,6,3.7,No
ORD101756,2024-10-07,CUST8483,Regular,Groceries,4,8362,27761.84,17.0,No,None,UPI,7,3.9,No
ORD101757,2024-10-06,CUST6402,Regular,Groceries,2,4565,5478.0,40.0,No,None,UPI,3,4.3,No
ORD101758,2024-01-12,CUST7443,Premium,Fashion,3,8610,22988.7,11.0,No,None,COD,6,3.8,No
ORD101759,2024-09-30,CUST4232,Regular,Groceries,2,746,1178.68,21.0,No,None,UPI,6,2.7,No
ORD101760,2024-09-27,CUST7471,Premium,Groceries,4,3929,9586.76,39.0,No,None,UPI,5,3.4,No
ORD101761,2024-07-26,CUST9414,Regular,Home Decor,5,7550,29822.5,21.0,No,None,Credit Card,1,2.6,No
ORD101762,2024-01-27,CUST3280,Regular,Fashion,1,6084,5658.12,7.0,Yes,Republic Day,Credit Card,6,4.2,No
ORD101763,2024-03-12,CUST8074,Premium,Fashion,4,2168,5116.4800000000005,41.0,No,None,UPI,4,3.3,No
ORD101764,2024-02-29,CUST8706,Premium,Home Decor,3,4716,10328.039999999999,27.0,No,None,Credit Card,2,4.3,No
ORD101765,2024-05-24,CUST9701,Premium,Fashion,5,1459,3720.4500000000003,49.0,No,None,COD,3,3.6,No
ORD101766,2024-04-02,CUST2604,Regular,Beauty,2,7192,7767.360000000001,46.0,No,None,COD,3,2.6,No
ORD101767,2024-11-04,CUST8362,Regular,Beauty,5,7956,27448.199999999997,31.0,Yes,Diwali,COD,7,3.4,No
ORD101768,2024-01-08,CUST5146,Regular,Home Decor,5,3133,14098.5,10.0,No,None,Wallet,2,3.0,No
ORD101769,2024-03-19,CUST7107,Regular,Groceries,3,2709,6501.6,20.0,No,None,COD,5,3.0,No
ORD101770,2024-01-27,CUST3516,Regular,Beauty,1,1762,1321.5,25.0,Yes,Republic Day,UPI,7,3.4,No
ORD101771,2024-06-22,CUST3094,Regular,Home Decor,5,8275,35996.25,13.0,No,None,COD,7,4.9,No
ORD101772,2024-02-19,CUST5888,Premium,Beauty,5,3869,16636.7,14.0,No,None,COD,6,4.9,No
ORD101773,2024-07-17,CUST3146,Regular,Electronics,1,2681,2332.47,13.0,No,None,COD,7,4.5,No
ORD101774,2024-12-14,CUST4328,Premium,Home Decor,1,7398,6584.22,11.0,No,None,COD,2,3.1,No
ORD101775,2024-06-29,CUST9784,New,Fashion,2,404,525.2,35.0,No,None,Credit Card,5,4.4,Yes
ORD101776,2024-01-24,CUST1999,Regular,Beauty,2,941,1844.36,2.0,Yes,Republic Day,COD,7,2.5,No
ORD101777,2024-11-11,CUST2742,Regular,Fashion,1,7249,4131.93,43.0,No,None,COD,3,2.6,No
ORD101778,2024-02-15,CUST5577,Regular,Home Decor,4,4463,16780.879999999997,6.0,No,None,Credit Card,7,4.6,No
ORD101779,2024-01-15,CUST6520,Premium,Beauty,1,8037,4982.94,38.0,No,None,Credit Card,2,3.9,No
ORD101780,2024-06-01,CUST7951,Regular,Fashion,2,4937,5430.700000000001,45.0,No,None,Wallet,6,3.4,No
ORD101781,2024-08-09,CUST2302,Regular,Groceries,3,1305,3915.0,0.0,No,None,UPI,1,4.4,No
ORD101782,2024-07-24,CUST1832,Premium,Groceries,3,7030,13075.8,38.0,No,None,Wallet,4,2.8,No
ORD101783,2024-09-29,CUST3452,Regular,Electronics,5,4397,16708.6,24.0,No,None,Credit Card,4,3.2,No
ORD101784,2024-08-23,CUST3034,Premium,Home Decor,3,288,604.8,30.0,No,None,Credit Card,4,4.3,No
ORD101785,2024-12-05,CUST2256,Premium,Fashion,2,6688,10567.04,21.0,No,None,Credit Card,2,3.0,No
ORD101786,2024-08-15,CUST5250,Premium,Electronics,3,3581,9776.130000000001,9.0,Yes,Independence Day,Wallet,7,4.0,No
ORD101787,2024-01-09,CUST1690,Regular,Home Decor,4,3385,11238.199999999999,17.0,No,None,COD,7,3.6,No
ORD101788,2024-06-14,CUST4652,New,Groceries,1,6879,6053.52,12.0,No,None,UPI,6,3.0,No
ORD101789,2024-11-14,CUST2192,Premium,Fashion,1,6506,6050.58,7.0,No,None,UPI,5,4.7,Yes
ORD101790,2024-08-01,CUST6073,Regular,Beauty,2,1064,1957.76,8.0,No,None,COD,6,,No
ORD101791,2024-04-26,CUST5282,Regular,Groceries,5,8446,36317.8,14.0,No,None,UPI,6,4.0,No
ORD101792,2024-12-09,CUST2139,Regular,Beauty,1,4871,4530.03,7.0,No,None,COD,7,3.1,No
ORD101793,2024-03-12,CUST1788,New,Beauty,3,757,1544.2799999999997,32.0,No,None,Wallet,7,3.4,No
ORD101794,2024-03-04,CUST7313,New,Fashion,4,9384,24773.76,34.0,No,None,Credit Card,3,2.6,No
ORD101795,2024-07-23,CUST5963,Premium,Fashion,5,4491,18413.100000000002,18.0,No,None,COD,4,3.7,No
ORD101796,2024-07-27,CUST8600,New,Beauty,5,647,2296.85,29.0,No,None,COD,2,3.4,No
ORD101797,2024-03-12,CUST2697,Regular,Electronics,5,2021,9296.6,8.0,No,None,Credit Card,4,3.3,No
ORD101798,2024-10-03,CUST5912,Regular,Beauty,1,4019,3295.5800000000004,18.0,No,None,Credit Card,6,4.7,No
ORD101799,2024-09-30,CUST6891,New,Beauty,5,291,785.7,46.0,No,None,UPI,5,4.3,No
ORD101800,2024-11-15,CUST1829,Premium,Fashion,2,807,887.7,45.0,No,None,COD,7,3.6,No
ORD101801,2024-12-03,CUST6767,Regular,Home Decor,3,9643,21696.75,25.0,No,None,Credit Card,1,3.0,No
ORD101802,2024-12-31,CUST4211,Premium,Groceries,4,485,1940.0,0.0,Yes,Christmas/New Year,UPI,7,4.9,No
ORD101803,2024-04-04,CUST4446,New,Fashion,3,3121,9175.74,2.0,No,None,Wallet,1,2.7,No
ORD101804,2024-06-14,CUST1434,Premium,Electronics,2,301,403.34,33.0,No,None,COD,7,2.8,No
ORD101805,2024-02-01,CUST7625,New,Groceries,2,4035,6133.2,24.0,No,None,Wallet,6,3.2,No
ORD101806,2024-01-11,CUST5110,Premium,Fashion,3,8369,17825.969999999998,29.0,No,None,Credit Card,3,4.9,No
ORD101807,2024-10-27,CUST7497,Regular,Fashion,1,4435,4435.0,0.0,Yes,Diwali,Credit Card,1,3.2,No
ORD101808,2024-08-04,CUST5459,New,Home Decor,2,7709,12796.939999999999,17.0,No,None,COD,1,3.7,No
ORD101809,2024-10-15,CUST5534,Regular,Electronics,5,6916,23514.399999999998,32.0,No,None,Wallet,7,4.4,No
ORD101810,2024-04-11,CUST3553,New,Electronics,4,734,2701.12,8.0,No,None,Credit Card,2,,No
ORD101811,2024-09-23,CUST7597,Regular,Fashion,4,6866,25816.16,6.0,No,None,COD,7,4.0,Yes
ORD101812,2024-08-01,CUST1556,Premium,Home Decor,2,8407,11937.939999999999,29.0,No,None,COD,2,,No
ORD101813,2024-06-27,CUST2929,Regular,Fashion,5,8952,39388.8,12.0,No,None,COD,3,5.0,No
ORD101814,2024-03-28,CUST7947,Regular,Beauty,3,3125,7875.0,16.0,Yes,Holi,Credit Card,6,2.6,No
ORD101815,2024-02-10,CUST9432,Regular,Beauty,4,1109,3903.68,12.0,No,None,Credit Card,7,4.6,No
ORD101816,2024-03-16,CUST2746,New,Home Decor,5,9805,43142.0,12.0,No,None,COD,3,3.2,Yes
ORD101817,2024-02-15,CUST9603,New,Fashion,5,5208,15363.600000000002,41.0,No,None,UPI,6,4.5,No
ORD101818,2024-06-08,CUST4815,Regular,Home Decor,1,318,200.34,37.0,No,None,COD,2,2.9,No
ORD101819,2024-03-20,CUST8077,New,Fashion,2,3313,4240.64,36.0,Yes,Holi,COD,7,3.4,No
ORD101820,2024-11-05,CUST6688,New,Fashion,5,6353,28906.15,9.0,Yes,Diwali,COD,1,2.6,No
ORD101821,2024-03-26,CUST1376,Premium,Beauty,3,1691,4413.51,13.0,Yes,Holi,UPI,6,3.0,Yes
ORD101822,2024-04-01,CUST1901,Regular,Groceries,4,2296,5326.72,42.0,No,None,Wallet,5,4.0,No
ORD101823,2024-05-27,CUST6714,New,Electronics,1,8144,7818.24,4.0,No,None,Credit Card,1,4.4,No
ORD101824,2024-06-09,CUST6221,Premium,Electronics,3,2454,4785.3,35.0,No,None,Credit Card,1,4.8,No
ORD101825,2024-07-20,CUST9118,New,Home Decor,4,8905,23509.199999999997,34.0,No,None,Wallet,5,2.8,No
ORD101826,2024-08-29,CUST3041,New,Electronics,2,6303,6933.3,45.0,Yes,Raksha Bandhan,COD,3,2.9,No
ORD101827,2024-12-18,CUST6381,New,Beauty,3,1433,2407.44,44.0,No,None,COD,2,4.8,No
ORD101828,2024-01-02,CUST6747,Premium,Groceries,4,5458,17028.96,22.0,No,None,Credit Card,3,4.4,No
ORD101829,2024-08-12,CUST3534,Regular,Fashion,1,9871,9476.16,4.0,Yes,Independence Day,COD,3,3.8,No
ORD101830,2024-10-15,CUST9240,Regular,Fashion,4,5831,13294.680000000002,43.0,No,None,Wallet,7,3.7,Yes
ORD101831,2024-08-20,CUST7774,Regular,Beauty,5,3549,12953.85,27.0,Yes,Independence Day,Credit Card,7,2.9,No
ORD101832,2024-03-17,CUST9358,Regular,Electronics,1,9932,7746.96,22.0,No,None,UPI,3,3.4,No
ORD101833,2024-04-25,CUST6371,Premium,Fashion,3,329,582.33,41.0,No,None,COD,2,3.4,No
ORD101834,2024-06-02,CUST7472,Premium,Electronics,2,3916,5247.44,33.0,No,None,Wallet,3,4.1,No
ORD101835,2024-04-12,CUST1887,New,Beauty,1,6954,4867.799999999999,30.0,No,None,Credit Card,7,4.0,Yes
ORD101836,2024-07-12,CUST3253,Regular,Fashion,1,3943,3706.4199999999996,6.0,No,None,Credit Card,3,2.6,No
ORD101837,2024-06-14,CUST3331,Premium,Home Decor,1,1971,1852.7399999999998,6.0,No,None,UPI,4,4.6,No
ORD101838,2024-12-24,CUST3612,Regular,Groceries,4,4654,18057.52,3.0,Yes,Christmas/New Year,,1,4.8,No
ORD101839,2024-03-30,CUST1719,Regular,Electronics,5,6970,19864.500000000004,43.0,Yes,Holi,UPI,7,4.5,No
ORD101840,2024-06-22,CUST9996,Regular,Electronics,2,7450,10281.0,31.0,No,None,Wallet,4,2.9,No
ORD101841,2024-05-01,CUST3396,Premium,Electronics,2,5473,7990.58,27.0,No,None,Credit Card,2,2.9,No
ORD101842,2024-05-22,CUST1039,Regular,Electronics,5,8897,43150.45,3.0,No,None,Credit Card,6,4.3,No
ORD101843,2024-04-15,CUST4530,Premium,Beauty,4,5828,14453.44,38.0,No,None,UPI,6,3.6,Yes
ORD101844,2024-10-31,CUST1941,Regular,Beauty,4,5113,11453.12,44.0,Yes,Diwali,UPI,5,4.4,No
ORD101845,2024-12-25,CUST9800,New,Beauty,5,9230,42919.5,7.0,Yes,Christmas/New Year,UPI,6,2.7,No
ORD101846,2024-11-12,CUST2797,New,Beauty,5,4918,21393.3,13.0,No,None,COD,5,4.3,No
ORD101847,2024-05-02,CUST6922,New,Fashion,3,2876,6125.88,29.0,No,None,Credit Card,6,3.6,No
ORD101848,2024-01-09,CUST7481,New,Beauty,4,296,1160.32,2.0,No,None,COD,4,2.6,No
ORD101849,2024-09-18,CUST6692,New,Fashion,1,2163,2141.37,1.0,No,None,Wallet,4,3.9,No
ORD101850,2024-03-13,CUST4738,New,Home Decor,2,5601,10193.82,9.0,No,None,COD,4,4.2,No
ORD101851,2024-12-24,CUST3182,Premium,Beauty,4,7967,30274.6,5.0,Yes,Christmas/New Year,UPI,1,3.8,No
ORD101852,2024-08-10,CUST1711,Regular,Home Decor,5,798,3750.6,6.0,Yes,Independence Day,Wallet,2,2.8,No
ORD101853,2024-02-10,CUST9301,Regular,Beauty,1,4163,3538.5499999999997,15.0,No,None,Wallet,7,4.5,No
ORD101854,2024-07-22,CUST6889,Regular,Home Decor,3,8820,25137.0,5.0,No,None,COD,6,3.3,No
ORD101855,2024-09-20,CUST4166,Premium,Groceries,3,7493,19107.149999999998,15.0,No,None,COD,6,4.8,No
ORD101856,2024-11-23,CUST7027,Premium,Home Decor,1,1524,1127.76,26.0,No,None,UPI,6,4.8,Yes
ORD101857,2024-06-26,CUST8238,New,Fashion,1,8311,7396.79,11.0,No,None,UPI,3,3.0,No
ORD101858,2024-12-13,CUST1584,New,Electronics,5,1967,7769.650000000001,21.0,No,None,Wallet,4,3.7,No
ORD101859,2024-11-13,CUST8466,Regular,Home Decor,5,5364,23065.2,14.0,No,None,UPI,1,2.8,No
ORD101860,2024-03-24,CUST2110,Premium,Electronics,2,9908,15654.640000000001,21.0,Yes,,Credit Card,5,4.2,No
ORD101861,2024-11-13,CUST5893,New,Groceries,2,1539,2031.4799999999998,34.0,No,None,Credit Card,7,4.6,No
ORD101862,2024-04-20,CUST2876,Regular,Groceries,3,9368,14895.12,47.0,No,None,Wallet,7,4.1,No
ORD101863,2024-09-07,CUST6159,Premium,Fashion,1,6666,3399.66,,No,None,COD,5,3.2,No
ORD101864,2024-01-07,CUST6290,Regular,Fashion,3,9976,25738.079999999998,14.0,No,None,COD,5,2.7,No
ORD101865,2024-03-24,CUST1619,Premium,Home Decor,5,5663,22085.7,22.0,Yes,Holi,Credit Card,4,2.7,No
ORD101866,2024-07-26,CUST5899,Regular,Beauty,4,5690,14338.8,37.0,No,None,COD,5,4.0,Yes
ORD101867,2024-11-09,CUST3727,New,Groceries,5,4261,11078.6,48.0,Yes,Diwali,UPI,5,4.9,No
ORD101868,2024-01-22,CUST3201,Premium,Electronics,4,7804,30903.84,1.0,Yes,Republic Day,Credit Card,5,4.2,No
ORD101869,2024-01-03,CUST8565,Regular,Beauty,1,1470,1455.3,1.0,No,None,Wallet,3,4.3,No
ORD101870,2024-05-06,CUST2401,Regular,Groceries,1,418,217.36,48.0,No,None,COD,5,3.3,No
ORD101871,2024-10-23,CUST1682,Regular,Home Decor,1,733,601.0600000000001,18.0,Yes,Diwali,Wallet,1,4.0,No
ORD101872,2024-07-06,CUST4658,New,Groceries,2,8151,15649.92,4.0,No,None,Wallet,4,3.3,Yes
ORD101873,2024-12-27,CUST7041,Premium,Fashion,2,9887,19180.78,3.0,Yes,Christmas/New Year,COD,6,4.8,No
ORD101874,2024-01-14,CUST5429,Regular,Electronics,4,9765,28513.8,27.0,No,None,COD,3,2.8,No
ORD101875,2024-01-12,CUST2164,Regular,Electronics,3,4023,10017.269999999999,17.0,No,None,Credit Card,3,4.1,No
ORD101876,2024-03-27,CUST8891,Premium,Fashion,3,264,483.12,39.0,Yes,Holi,Credit Card,4,4.3,No
ORD101877,2024-01-12,CUST3856,Premium,Beauty,4,4541,10898.4,40.0,No,None,Wallet,5,4.2,No
ORD101878,2024-01-25,CUST1919,Premium,Fashion,2,5282,5387.64,49.0,Yes,Republic Day,Wallet,6,3.1,No
ORD101879,2024-10-27,CUST8201,Regular,Electronics,5,3185,11147.5,30.0,Yes,Diwali,Credit Card,6,3.7,No
ORD101880,2024-08-30,CUST4000,Premium,Home Decor,4,5794,18309.04,21.0,Yes,Raksha Bandhan,Wallet,5,4.2,No
ORD101881,2024-05-01,CUST6276,Premium,Beauty,3,4113,11105.1,10.0,No,None,UPI,2,4.8,No
ORD101882,2024-05-26,CUST7013,New,Groceries,4,9440,20012.8,47.0,No,None,COD,5,3.7,No
ORD101883,2024-02-24,CUST6008,New,Home Decor,4,8217,27937.8,15.0,No,None,COD,7,,No
ORD101884,2024-08-25,CUST1278,Premium,Beauty,1,4455,4321.349999999999,3.0,Yes,Raksha Bandhan,UPI,6,3.5,No
ORD101885,2024-12-21,CUST3315,Premium,Electronics,2,1204,1926.4,20.0,Yes,Christmas/New Year,Credit Card,1,3.9,No
ORD101886,2024-06-21,CUST1156,Regular,Electronics,1,2322,1393.2,40.0,No,None,Credit Card,5,4.9,No
ORD101887,2024-08-08,CUST5684,New,Home Decor,2,6896,7723.52,44.0,No,None,Wallet,4,4.1,No
ORD101888,2024-04-28,CUST5122,Regular,Beauty,4,4181,12710.24,24.0,No,None,Wallet,5,2.9,No
ORD101889,2024-11-04,CUST5277,Regular,Groceries,2,671,1087.02,19.0,Yes,Diwali,Credit Card,4,4.6,No
ORD101890,2024-07-01,CUST8319,Regular,Groceries,3,3605,10057.949999999999,7.0,No,None,Wallet,3,3.0,No
ORD101891,2024-10-14,CUST9321,New,Fashion,1,508,294.64000000000004,42.0,No,None,UPI,2,2.6,No
ORD101892,2024-11-02,CUST6262,Regular,Home Decor,4,7895,29053.600000000002,8.0,Yes,Diwali,COD,3,2.8,No
ORD101893,2024-10-26,CUST1523,Regular,Beauty,3,7907,19688.43,17.0,Yes,Diwali,UPI,4,4.5,No
