Order_ID,Order_Date,Customer_ID,Customer_Segment,Product_Category,Units_Sold,Unit_Price,Revenue,Discount(%),Festival_Season,Festival_Name,Payment_Method,Delivery_Time(days),Customer_Rating,Returned,Sales
ORD102295,2024-10-26,CUST3923,Regular,Groceries,3,9979,19758.42,34.0,Yes,Diwali,Credit Card,3,2.8,No,13040.557199999997
ORD102296,2024-02-27,CUST8920,Regular,Beauty,4,8934,31090.32,13.0,No,Non-Festival,COD,7,3.6,No,27048.5784
ORD102297,2024-09-15,CUST5012,New,Groceries,1,2574,2290.86,11.0,No,Non-Festival,Wallet,5,2.6,No,2038.8654000000001
ORD102298,2024-12-07,CUST6124,New,Fashion,1,1726,1173.6799999999998,32.0,No,Non-Festival,Credit Card,1,4.7,Yes,798.1023999999998
ORD102299,2024-11-21,CUST4331,Regular,Home Decor,5,7287,34248.9,6.0,No,Non-Festival,COD,2,2.9,Yes,32193.966
ORD102300,2024-05-09,CUST4548,Premium,Groceries,5,9661,29949.1,38.0,No,Non-Festival,Credit Card,5,4.5,No,18568.442
ORD102301,2024-08-02,CUST8160,Premium,Groceries,5,8993,25180.4,44.0,No,Non-Festival,UPI,3,4.8,No,14101.024000000001
ORD102302,2024-06-20,CUST2453,Regular,Electronics,3,3814,10526.64,8.0,No,Non-Festival,Wallet,5,3.6,No,9684.5088
ORD102303,2024-09-14,CUST5342,Regular,Groceries,3,2349,6765.12,4.0,No,Non-Festival,Wallet,6,3.5,No,6494.5152
ORD102304,2024-04-11,CUST2211,New,Beauty,1,3501,3395.97,3.0,No,Non-Festival,Credit Card,4,4.0,No,3294.0908999999997
ORD102305,2024-07-27,CUST7871,New,Home Decor,3,8779,18172.53,31.0,No,Non-Festival,COD,5,4.4,No,12539.045699999999
ORD102306,2024-10-17,CUST2544,New,Fashion,1,3880,3724.8,25.0,No,Non-Festival,COD,4,4.1,No,2793.6000000000004
ORD102307,2024-12-19,CUST1267,Premium,Groceries,4,9994,22786.320000000003,43.0,No,Non-Festival,UPI,3,2.5,No,12988.202400000004
ORD102308,2024-10-12,CUST5430,Premium,Beauty,2,3482,6476.52,7.0,No,Non-Festival,UPI,4,4.5,No,6023.1636
ORD102309,2024-04-25,CUST6356,Regular,Fashion,1,2896,2548.48,12.0,No,Non-Festival,COD,3,2.9,No,2242.6624
ORD102310,2024-09-20,CUST2778,Regular,Beauty,1,4351,4220.47,3.0,No,Non-Festival,Wallet,2,3.6,No,4093.8559
ORD102311,2024-05-29,CUST2354,Regular,Groceries,4,1505,5418.0,10.0,No,Non-Festival,UPI,4,3.2,No,4876.2
ORD102312,2024-10-26,CUST5261,Premium,Groceries,5,916,3938.8,14.0,Yes,Diwali,Credit Card,6,4.8,No,3387.368
ORD102313,2024-02-05,CUST4260,Premium,Home Decor,5,6045,16623.75,45.0,No,Non-Festival,Credit Card,5,3.8,No,9143.0625
ORD102314,2024-11-28,CUST3427,New,Electronics,5,5958,24725.7,17.0,No,Non-Festival,Wallet,5,3.8,No,20522.331
ORD102315,2024-10-13,CUST1684,New,Beauty,1,3855,3122.55,19.0,No,Non-Festival,Wallet,2,2.7,No,2529.2655000000004
ORD102316,2024-10-29,CUST2825,New,Electronics,1,6559,6559.0,0.0,Yes,Diwali,UPI,7,4.7,No,6559.0
ORD102317,2024-11-06,CUST7722,New,Electronics,3,8705,26115.0,0.0,Yes,Diwali,Credit Card,1,3.1,No,26115.0
ORD102318,2024-07-26,CUST2847,Regular,Fashion,3,2480,6696.0,10.0,No,Non-Festival,Wallet,6,3.5,No,6026.400000000001
ORD102319,2024-04-15,CUST1109,Premium,Fashion,2,2822,4063.68,28.0,No,Non-Festival,Credit Card,6,5.0,No,2925.8495999999996
ORD102320,2024-06-06,CUST4203,Premium,Beauty,2,9279,13361.76,28.0,No,Non-Festival,UPI,3,2.8,No,9620.4672
ORD102321,2024-04-30,CUST8491,Regular,Electronics,3,4542,10492.02,23.0,No,Non-Festival,Wallet,6,4.3,No,8078.8554
ORD102322,2024-02-24,CUST5425,New,Home Decor,1,2689,2178.09,19.0,No,Non-Festival,COD,1,3.2,No,1764.2529000000002
ORD102323,2024-01-12,CUST7349,New,Electronics,4,2122,6026.48,29.0,No,Non-Festival,,1,3.5,No,4278.800799999999
ORD102324,2024-05-24,CUST2289,Regular,Fashion,3,6478,12243.42,37.0,No,Non-Festival,Wallet,2,3.5,No,7713.3546
ORD102325,2024-05-15,CUST4041,Regular,Electronics,1,8315,7982.4,4.0,No,Non-Festival,UPI,2,4.8,No,7663.103999999999
ORD102326,2024-01-03,CUST8800,Premium,Groceries,3,8249,13858.320000000002,44.0,No,Non-Festival,COD,7,2.5,No,7760.659200000002
ORD102327,2024-05-23,CUST6469,Premium,Groceries,5,4229,19241.95,9.0,No,Non-Festival,Wallet,7,3.4,No,17510.1745
ORD102328,2024-01-30,CUST1010,New,Home Decor,3,3263,9299.55,5.0,Yes,Republic Day,Credit Card,4,4.6,No,8834.572499999998
ORD102329,2024-08-24,CUST3203,Regular,Beauty,5,8552,41477.2,3.0,No,Non-Festival,Credit Card,6,4.8,No,40232.884
ORD102330,2024-10-05,CUST2002,Regular,Electronics,1,9875,9578.75,3.0,No,Non-Festival,UPI,4,3.3,No,9291.387499999999
ORD102331,2024-12-13,CUST1163,Regular,Groceries,5,4092,19232.4,6.0,No,Non-Festival,Credit Card,4,3.1,No,18078.456000000002
ORD102332,2024-04-24,CUST3006,Regular,Beauty,3,1937,3079.8300000000004,47.0,No,Non-Festival,COD,4,3.7,Yes,1632.3099000000002
ORD102333,2024-04-13,CUST5446,Regular,Groceries,5,4420,15027.999999999998,32.0,No,Non-Festival,UPI,4,4.4,No,10219.039999999997
ORD102334,2024-04-27,CUST5016,New,Beauty,4,7280,26790.4,8.0,No,Non-Festival,UPI,5,2.9,No,24647.168
ORD102335,2024-01-05,CUST1996,Regular,Beauty,5,9762,36607.5,25.0,No,Non-Festival,Wallet,7,4.5,No,27455.625
ORD102336,2024-12-25,CUST2927,Regular,Groceries,5,3595,9706.5,46.0,Yes,Christmas/New Year,UPI,2,3.8,No,5241.51
ORD102337,2024-09-04,CUST7727,Regular,Fashion,2,2654,3184.8,40.0,No,Non-Festival,Wallet,3,3.8,No,1910.88
ORD102338,2024-12-29,CUST9650,Regular,Beauty,4,5157,16502.4,20.0,Yes,Christmas/New Year,UPI,7,4.2,Yes,13201.920000000002
ORD102339,2024-11-16,CUST1544,New,Electronics,1,2487,1964.73,21.0,No,Non-Festival,Wallet,3,4.1,No,1552.1367
ORD102340,2024-04-30,CUST7235,Premium,Groceries,5,9628,32735.2,32.0,No,Non-Festival,Wallet,3,4.1,No,22259.935999999998
ORD102341,2024-10-12,CUST6715,Premium,Fashion,4,8350,22712.0,32.0,No,Non-Festival,Wallet,3,4.4,No,15444.159999999998
ORD102342,2024-05-28,CUST8212,Regular,Groceries,1,6492,3440.76,47.0,No,Non-Festival,COD,3,3.0,No,1823.6028000000001
ORD102343,2024-03-24,CUST2618,Regular,Home Decor,4,9598,36856.32,4.0,Yes,Holi,Wallet,5,4.2,No,35382.0672
ORD102344,2024-08-18,CUST2373,Regular,Electronics,2,8896,14233.6,20.0,Yes,Independence Day,COD,7,4.7,No,11386.880000000001
ORD102345,2024-10-14,CUST4068,Regular,Home Decor,1,9795,7248.3,26.0,No,Non-Festival,Wallet,2,3.8,No,5363.742
ORD102346,2024-06-09,CUST2806,New,Beauty,1,3933,2359.8,40.0,No,Non-Festival,Wallet,6,3.7,No,1415.88
ORD102347,2024-09-28,CUST6771,Regular,Beauty,5,9092,45460.0,0.0,No,Non-Festival,COD,4,4.5,No,45460.0
ORD102348,2024-02-07,CUST8019,Premium,Home Decor,3,5313,13548.15,15.0,No,Non-Festival,COD,4,2.9,Yes,11515.9275
ORD102349,2024-08-13,CUST9292,Regular,Home Decor,1,3205,2115.3,34.0,Yes,Independence Day,COD,7,3.4,No,1396.098
ORD102350,2024-05-21,CUST7499,Premium,Beauty,1,4990,3243.5,35.0,No,Non-Festival,COD,4,4.6,No,2108.275
ORD102351,2024-10-18,CUST4973,New,Fashion,2,210,239.40000000000003,43.0,No,Non-Festival,Wallet,7,3.7,No,136.45800000000003
ORD102352,2024-05-30,CUST7714,Premium,Electronics,2,5421,7480.98,31.0,No,Non-Festival,Wallet,2,4.6,No,5161.8762
ORD102353,2024-04-23,CUST3842,Premium,Groceries,2,3877,5582.88,28.0,No,Non-Festival,UPI,7,3.1,Yes,4019.6736
ORD102354,2024-08-24,CUST3996,New,Home Decor,5,9364,29028.4,38.0,No,Non-Festival,UPI,2,3.5,No,17997.608
ORD102355,2024-03-06,CUST4690,Premium,Electronics,1,7534,4068.36,46.0,No,Non-Festival,Wallet,6,4.6,No,2196.9144
ORD102356,2024-12-26,CUST2255,Regular,Groceries,2,5364,8367.84,22.0,Yes,Christmas/New Year,UPI,5,2.9,No,6526.9152
ORD102357,2024-12-06,CUST9894,Regular,Groceries,2,9233,15880.76,14.0,No,Non-Festival,COD,5,4.7,No,13657.4536
ORD102358,2024-09-14,CUST4425,Premium,Home Decor,4,7060,21180.0,25.0,No,Non-Festival,UPI,6,3.3,No,15885.0
ORD102359,2024-09-05,CUST6807,Premium,Fashion,4,8305,21260.8,36.0,No,Non-Festival,COD,4,4.9,No,13606.912
ORD102360,2024-11-26,CUST9082,Regular,Fashion,2,484,735.6800000000001,24.0,No,Non-Festival,Wallet,7,4.6,No,559.1168
ORD102361,2024-11-18,CUST1619,Regular,Electronics,5,6743,33377.85,1.0,No,Non-Festival,UPI,6,3.6,No,33044.0715
ORD102362,2024-06-28,CUST3873,New,Electronics,3,5770,15405.9,11.0,No,Non-Festival,COD,2,4.4,No,13711.251
ORD102363,2024-07-08,CUST5810,Regular,Beauty,4,5931,19453.68,18.0,No,Non-Festival,Wallet,4,3.9,Yes,15952.017600000001
ORD102364,2024-06-02,CUST6504,Regular,Fashion,4,7811,21558.36,31.0,No,Non-Festival,Wallet,7,4.6,No,14875.268399999999
ORD102365,2024-07-14,CUST8027,Regular,Electronics,1,2635,2055.3,22.0,No,Non-Festival,COD,5,3.8,No,1603.1340000000002
ORD102366,2024-11-06,CUST4397,New,Beauty,1,7723,7414.08,4.0,Yes,Diwali,COD,6,5.0,No,7117.516799999999
ORD102367,2024-09-18,CUST6449,Regular,Groceries,2,1229,1868.08,24.0,No,Non-Festival,Wallet,4,2.8,No,1419.7408
ORD102368,2024-05-22,CUST4028,Premium,Electronics,1,6784,4477.44,34.0,No,Non-Festival,Credit Card,5,4.2,No,2955.1103999999996
ORD102369,2024-12-07,CUST2354,Regular,Beauty,1,8291,5969.52,28.0,No,Non-Festival,Credit Card,7,3.1,No,4298.0544
ORD102370,2024-11-11,CUST7756,Premium,Fashion,3,4651,8790.39,37.0,No,Non-Festival,COD,1,3.0,No,5537.945699999999
ORD102371,2024-04-10,CUST7080,New,Groceries,5,3166,8864.800000000001,44.0,No,Non-Festival,UPI,7,3.5,No,4964.288000000001
ORD102372,2024-08-31,CUST7053,Regular,Electronics,2,7955,12887.1,19.0,Yes,Raksha Bandhan,COD,3,3.4,Yes,10438.551000000001
ORD102373,2024-01-12,CUST8133,Premium,Fashion,3,753,1219.86,46.0,No,Non-Festival,Wallet,1,2.6,No,658.7244
ORD102374,2024-08-26,CUST5864,Regular,Groceries,2,467,607.1,35.0,Yes,Raksha Bandhan,COD,6,3.6,No,394.615
ORD102375,2024-02-18,CUST5386,Regular,Home Decor,5,7335,34474.5,6.0,No,Non-Festival,Credit Card,4,4.9,No,32406.03
ORD102376,2024-02-11,CUST7010,New,Fashion,2,1440,2275.2000000000003,21.0,No,Non-Festival,COD,4,3.7,No,1797.4080000000004
ORD102377,2024-06-14,CUST3651,Regular,Home Decor,1,4359,3617.97,17.0,No,Non-Festival,Credit Card,2,3.3,No,3002.9150999999997
ORD102378,2024-03-22,CUST6482,Premium,Electronics,5,2689,10756.0,20.0,Yes,Holi,UPI,3,4.9,No,8604.800000000001
ORD102379,2024-10-17,CUST1746,Regular,Beauty,3,8058,19097.46,21.0,No,Non-Festival,UPI,5,3.8,No,15086.9934
ORD102380,2024-06-06,CUST2375,Regular,Electronics,3,5594,10404.84,38.0,No,Non-Festival,UPI,4,3.2,No,6451.0008
ORD102381,2024-08-03,CUST1313,Regular,Fashion,4,8861,31545.16,11.0,No,Non-Festival,COD,5,4.5,No,28075.1924
ORD102382,2024-06-06,CUST3924,Premium,Home Decor,3,3487,9414.9,10.0,No,Non-Festival,Credit Card,5,3.1,No,8473.41
ORD102383,2024-05-13,CUST7702,Regular,Home Decor,4,2219,7899.64,11.0,No,Non-Festival,COD,5,3.1,No,7030.6796
ORD102384,2024-03-07,CUST7989,Premium,Groceries,1,9981,7485.75,25.0,No,Non-Festival,UPI,7,3.3,No,5614.3125
ORD102385,2024-12-01,CUST3351,Regular,Electronics,3,5513,11742.69,29.0,No,Non-Festival,COD,1,3.5,No,8337.3099
ORD102386,2024-01-07,CUST8632,Regular,Electronics,5,4517,19423.1,14.0,No,Non-Festival,Credit Card,5,4.0,Yes,16703.865999999998
ORD102387,2024-01-14,CUST1983,Premium,Fashion,4,6024,22409.28,7.0,No,Non-Festival,Wallet,2,3.8,No,20840.6304
ORD102388,2024-03-13,CUST5787,New,Home Decor,3,9811,17071.140000000003,42.0,No,Non-Festival,Credit Card,7,4.4,No,9901.261200000003
ORD102389,2024-06-11,CUST3644,Regular,Fashion,1,9272,7695.759999999999,17.0,No,Non-Festival,UPI,1,4.3,No,6387.480799999999
ORD102390,2024-03-06,CUST2226,Premium,Fashion,5,1038,4722.900000000001,9.0,No,Non-Festival,UPI,1,2.6,No,4297.839000000001
ORD102391,2024-12-12,CUST5517,Regular,Home Decor,5,9143,42514.95,7.0,No,Non-Festival,UPI,4,2.8,No,39538.90349999999
ORD102392,2024-05-09,CUST4983,Premium,Fashion,1,8661,5456.43,37.0,No,Non-Festival,COD,3,3.0,No,3437.5509
ORD102393,2024-07-24,CUST5633,New,Home Decor,3,5027,9953.46,34.0,No,Non-Festival,Credit Card,3,4.0,No,6569.283599999999
ORD102394,2024-10-02,CUST7789,New,Fashion,2,7187,11642.94,19.0,No,Non-Festival,COD,6,4.7,No,9430.781400000002
ORD102395,2024-09-12,CUST5137,Premium,Beauty,3,3703,9887.01,11.0,No,Non-Festival,UPI,4,3.3,No,8799.438900000001
ORD102396,2024-09-22,CUST2921,Regular,Fashion,4,8024,16689.920000000002,48.0,No,Non-Festival,Credit Card,3,4.9,No,8678.7584
ORD102397,2024-01-25,CUST9248,New,Fashion,4,2275,8918.0,2.0,Yes,Republic Day,Wallet,5,2.9,Yes,8739.64
ORD102398,2024-10-07,CUST2408,Premium,Beauty,3,1512,3674.16,19.0,No,Non-Festival,UPI,2,4.8,No,2976.0696000000003
ORD102399,2024-09-09,CUST2119,Regular,Electronics,4,2484,5067.36,49.0,No,Non-Festival,Credit Card,5,4.5,No,2584.3536
ORD102400,2024-11-05,CUST4270,Regular,Home Decor,2,8775,15619.5,11.0,Yes,Diwali,Credit Card,3,3.5,No,13901.355
ORD102401,2024-10-15,CUST6760,New,Groceries,2,3008,4632.32,23.0,No,Non-Festival,UPI,3,3.0,No,3566.8864
ORD102402,2024-06-12,CUST5591,New,Beauty,5,9195,39078.75,15.0,No,Non-Festival,,7,3.5,No,33216.9375
ORD102403,2024-04-04,CUST3580,Regular,Electronics,4,9488,34536.32,9.0,No,Non-Festival,Credit Card,2,3.0,No,31428.0512
ORD102404,2024-09-26,CUST8303,Premium,Fashion,3,6721,16533.66,18.0,No,Non-Festival,Credit Card,1,3.9,Yes,13557.601200000001
ORD102405,2024-11-16,CUST4182,New,Electronics,5,6555,19665.0,25.0,No,Non-Festival,Wallet,1,3.9,No,14748.75
ORD102406,2024-04-19,CUST2943,Regular,Beauty,2,3919,6819.06,13.0,No,Non-Festival,UPI,2,4.4,No,5932.582200000001
ORD102407,2024-12-01,CUST7767,Regular,Fashion,5,4971,21623.85,13.0,No,Non-Festival,Credit Card,7,3.8,No,18812.749499999998
ORD102408,2024-11-05,CUST6298,Premium,Electronics,1,2896,2287.84,21.0,Yes,Diwali,UPI,1,3.4,No,1807.3936
ORD102409,2024-08-25,CUST2657,Regular,Groceries,4,5996,23264.48,3.0,Yes,Raksha Bandhan,COD,7,4.8,No,22566.545599999998
ORD102410,2024-01-25,CUST1714,Regular,Home Decor,3,1008,1632.96,46.0,Yes,Republic Day,COD,3,2.7,Yes,881.7984000000001
ORD102411,2024-05-20,CUST8753,Premium,Home Decor,2,3493,4680.62,33.0,No,Non-Festival,Wallet,1,4.5,No,3136.0153999999998
ORD102412,2024-04-26,CUST8745,New,Beauty,5,9697,40242.55,17.0,No,Non-Festival,UPI,3,3.5,No,33401.3165
ORD102413,2024-01-25,CUST4560,Premium,Fashion,3,3659,7354.589999999999,33.0,Yes,Republic Day,Credit Card,4,3.0,No,4927.575299999999
ORD102414,2024-03-19,CUST3585,Premium,Fashion,4,2619,8695.08,17.0,No,Non-Festival,Wallet,5,2.8,No,7216.916399999999
ORD102415,2024-03-08,CUST4693,Regular,Home Decor,3,4424,8095.92,39.0,No,Non-Festival,COD,1,3.1,Yes,4938.5112
ORD102416,2024-06-21,CUST1645,Regular,Electronics,4,7771,21758.8,30.0,No,Non-Festival,UPI,4,2.8,No,15231.159999999998
ORD102417,2024-01-12,CUST7939,Premium,Fashion,4,6563,15488.680000000002,41.0,No,Non-Festival,Wallet,6,3.6,No,9138.321200000002
ORD102418,2024-10-14,CUST9220,Regular,Groceries,4,9588,31065.120000000003,19.0,No,Non-Festival,Wallet,1,3.4,No,25162.747200000005
ORD102419,2024-05-07,CUST3438,New,Groceries,5,4767,15492.75,35.0,No,Non-Festival,UPI,4,3.4,No,10070.2875
ORD102420,2024-04-05,CUST9485,Regular,Fashion,4,3724,8788.640000000001,41.0,No,Non-Festival,,2,2.9,No,5185.297600000002
ORD102421,2024-04-01,CUST6134,Regular,Fashion,3,6951,18976.23,9.0,No,Non-Festival,Credit Card,4,4.1,No,17268.3693
ORD102422,2024-05-20,CUST7463,Regular,Home Decor,1,9917,9718.66,2.0,No,Non-Festival,Credit Card,3,4.0,No,9524.2868
ORD102423,2024-01-31,CUST7736,New,Beauty,3,6437,15448.8,20.0,No,Non-Festival,UPI,2,5.0,No,12359.04
ORD102424,2024-11-29,CUST6528,Regular,Home Decor,5,9991,32470.75,35.0,No,Non-Festival,COD,7,2.9,No,21105.9875
ORD102425,2024-01-20,CUST3461,Regular,Beauty,4,9436,34347.04,25.0,Yes,Republic Day,Wallet,2,4.6,No,25760.28
ORD102426,2024-05-25,CUST2964,Regular,Groceries,1,5519,5187.86,6.0,No,Non-Festival,UPI,3,2.6,No,4876.5884
ORD102427,2024-11-11,CUST8215,New,Beauty,5,2067,8164.650000000001,21.0,No,Non-Festival,Credit Card,1,2.7,No,6450.0735
ORD102428,2024-06-08,CUST6459,Regular,Home Decor,2,1575,2457.0,22.0,No,Non-Festival,Credit Card,2,4.1,No,1916.46
ORD102429,2024-12-14,CUST1531,Regular,Fashion,2,8330,14827.4,11.0,No,Non-Festival,Wallet,1,3.5,No,13196.386
ORD102430,2024-02-12,CUST1456,Regular,Beauty,2,5601,6945.24,38.0,No,Non-Festival,Wallet,5,3.1,No,4306.0488
ORD102431,2024-09-10,CUST4460,Premium,Home Decor,1,9003,7922.64,12.0,No,Non-Festival,Wallet,7,2.5,No,6971.9232
ORD102432,2024-05-09,CUST1301,Regular,Groceries,3,7192,13161.36,39.0,No,Non-Festival,Wallet,4,4.2,No,8028.4296
ORD102433,2024-02-29,CUST9552,Regular,Beauty,1,3516,3094.08,12.0,No,Non-Festival,Wallet,7,3.6,No,2722.7904
ORD102434,2024-05-30,CUST7192,Regular,Groceries,1,1798,1222.64,32.0,No,Non-Festival,UPI,4,2.9,No,831.3952
ORD102435,2024-10-13,CUST5605,Premium,Groceries,1,5149,3604.3,30.0,No,Non-Festival,Credit Card,3,4.9,No,2523.0099999999998
ORD102436,2024-01-05,CUST3904,Premium,Electronics,2,6772,7178.320000000001,47.0,No,Non-Festival,Credit Card,3,3.4,No,3804.5096000000003
ORD102437,2024-09-22,CUST9590,Premium,Beauty,3,838,1835.22,27.0,No,Non-Festival,UPI,6,3.3,No,1339.7105999999999
ORD102438,2024-12-10,CUST7327,New,Home Decor,1,4366,3580.1200000000003,18.0,No,Non-Festival,COD,4,3.8,No,2935.6984000000007
ORD102439,2024-05-09,CUST9170,New,Beauty,3,845,2028.0,20.0,No,Non-Festival,Credit Card,5,3.2,No,1622.4
ORD102440,2024-09-23,CUST3154,Regular,Beauty,4,6084,16791.84,25.0,No,Non-Festival,COD,3,3.2,No,12593.880000000001
ORD102441,2024-06-26,CUST9218,Premium,Groceries,1,6868,5151.0,25.0,No,Non-Festival,COD,5,4.9,No,3863.25
ORD102442,2024-09-09,CUST6665,Premium,Groceries,1,289,254.32,12.0,No,Non-Festival,COD,6,3.2,No,223.8016
ORD102443,2024-02-25,CUST9514,New,Groceries,1,9215,6634.8,28.0,No,Non-Festival,COD,3,4.0,No,4777.056
ORD102444,2024-03-23,CUST7466,Regular,Groceries,4,750,2820.0,6.0,Yes,Holi,Credit Card,2,2.6,No,2650.7999999999997
ORD102445,2024-04-08,CUST8514,Premium,Home Decor,4,8451,18254.16,46.0,No,Non-Festival,Credit Card,6,2.9,No,9857.2464
ORD102446,2024-05-28,CUST6402,Regular,Fashion,2,5424,8136.0,25.0,No,Non-Festival,UPI,1,2.6,No,6102.0
ORD102447,2024-11-24,CUST6964,New,Electronics,5,5781,27459.75,5.0,No,Non-Festival,Credit Card,4,3.8,No,26086.762499999997
ORD102448,2024-06-04,CUST9771,Regular,Groceries,3,4378,9062.46,31.0,No,Non-Festival,UPI,1,3.7,No,6253.097399999999
ORD102449,2024-07-08,CUST7993,Regular,Groceries,5,9635,31313.75,35.0,No,Non-Festival,COD,6,3.3,No,20353.9375
ORD102450,2024-09-19,CUST6351,Regular,Electronics,1,3679,2869.62,22.0,No,Non-Festival,UPI,4,4.3,No,2238.3036
ORD102451,2024-03-20,CUST2380,Regular,Groceries,1,9337,8403.300000000001,10.0,Yes,Holi,UPI,6,4.1,No,7562.970000000001
ORD102452,2024-09-08,CUST8677,Premium,Fashion,2,6291,10065.6,20.0,No,Non-Festival,Credit Card,3,4.0,No,8052.4800000000005
ORD102453,2024-04-06,CUST5665,Regular,Beauty,5,2833,11615.3,18.0,No,Non-Festival,UPI,1,3.3,No,9524.546
ORD102454,2024-09-16,CUST6932,Regular,Electronics,1,6990,4683.299999999999,33.0,No,Non-Festival,COD,6,3.3,No,3137.8109999999992
ORD102455,2024-09-16,CUST2052,New,Home Decor,5,3701,9622.6,48.0,No,Non-Festival,Credit Card,6,4.7,No,5003.752
ORD102456,2024-04-12,CUST4339,Regular,Electronics,2,1089,1176.12,46.0,No,Non-Festival,Credit Card,5,3.9,No,635.1048
ORD102457,2024-02-09,CUST7383,Premium,Fashion,5,8965,22860.75,49.0,No,Non-Festival,Credit Card,6,3.2,No,11658.9825
ORD102458,2024-09-29,CUST6306,Regular,Home Decor,3,8904,15225.840000000002,43.0,No,Non-Festival,Wallet,3,3.9,No,8678.728800000003
ORD102459,2024-04-10,CUST9851,Regular,Beauty,2,7446,9828.72,34.0,No,Non-Festival,COD,6,3.2,No,6486.9551999999985
ORD102460,2024-12-24,CUST7279,New,Groceries,5,4360,11336.0,48.0,Yes,Christmas/New Year,UPI,2,3.0,No,5894.72
ORD102461,2024-11-03,CUST7315,Premium,Electronics,1,4251,2975.7,30.0,Yes,Diwali,Wallet,1,3.2,No,2082.99
ORD102462,2024-08-08,CUST5936,Regular,Home Decor,4,2430,5346.0,45.0,No,Non-Festival,Credit Card,1,4.1,No,2940.3
ORD102463,2024-11-03,CUST6463,New,Electronics,4,5385,15508.8,28.0,Yes,Diwali,Wallet,7,3.8,No,11166.336
ORD102464,2024-05-03,CUST7908,New,Beauty,2,7575,14392.5,5.0,No,Non-Festival,Wallet,2,2.9,No,13672.875
ORD102465,2024-08-18,CUST4956,New,Electronics,4,6397,16632.2,35.0,Yes,Independence Day,UPI,4,4.8,No,10810.93
ORD102466,2024-06-26,CUST4168,Regular,Home Decor,3,2483,5214.299999999999,30.0,No,Non-Festival,COD,3,3.7,No,3650.0099999999993
ORD102467,2024-03-03,CUST6651,Regular,Fashion,2,5184,7153.919999999999,31.0,No,Non-Festival,Wallet,2,4.5,No,4936.204799999999
ORD102468,2024-04-25,CUST4398,Premium,Home Decor,1,811,494.71,39.0,No,Non-Festival,COD,6,3.3,No,301.7731
ORD102469,2024-07-09,CUST6851,Premium,Electronics,1,8829,7151.490000000001,19.0,No,Non-Festival,COD,5,4.9,No,5792.706900000001
ORD102470,2024-03-02,CUST9877,Regular,Beauty,2,9851,15564.58,21.0,No,Non-Festival,Credit Card,3,4.4,No,12296.0182
ORD102471,2024-09-12,CUST6637,Premium,Groceries,4,7037,27585.04,2.0,No,Non-Festival,Credit Card,2,3.6,No,27033.339200000002
ORD102472,2024-01-07,CUST8087,Regular,Groceries,4,7306,27178.32,7.0,No,Non-Festival,UPI,2,4.8,No,25275.8376
ORD102473,2024-06-03,CUST7129,Regular,Beauty,1,7475,4186.0,44.0,No,Non-Festival,UPI,1,4.3,No,2344.1600000000003
ORD102474,2024-04-01,CUST8195,Regular,Electronics,3,8915,21930.9,18.0,No,Non-Festival,Wallet,1,3.6,No,17983.338000000003
ORD102475,2024-01-14,CUST3458,Premium,Beauty,4,3777,10575.6,30.0,No,Non-Festival,Credit Card,1,4.9,No,7402.92
ORD102476,2024-08-16,CUST5790,Regular,Electronics,3,6686,13840.02,31.0,Yes,Independence Day,COD,7,3.2,Yes,9549.6138
ORD102477,2024-03-26,CUST4249,New,Home Decor,4,2461,8465.84,14.0,Yes,Holi,COD,3,3.1,No,7280.6224
ORD102478,2024-05-12,CUST1706,Premium,Fashion,2,1223,1516.52,38.0,No,Non-Festival,Wallet,6,4.7,No,940.2424
ORD102479,2024-07-01,CUST4019,Premium,Electronics,5,9971,34898.5,30.0,No,Non-Festival,Credit Card,4,4.3,No,24428.949999999997
ORD102480,2024-03-02,CUST8187,New,Groceries,1,8713,8538.74,2.0,No,Non-Festival,UPI,3,3.4,No,8367.965199999999
ORD102481,2024-08-06,CUST7777,Premium,Groceries,2,7435,10260.3,31.0,No,Non-Festival,Wallet,1,3.1,No,7079.606999999999
ORD102482,2024-09-02,CUST3055,New,Fashion,4,3957,14403.48,9.0,No,Non-Festival,COD,1,2.9,No,13107.1668
ORD102483,2024-08-17,CUST4161,Regular,Electronics,1,8268,6035.639999999999,27.0,Yes,Independence Day,Credit Card,3,3.3,No,4406.017199999999
ORD102484,2024-03-19,CUST3014,Regular,Fashion,5,8841,32711.7,26.0,No,Non-Festival,UPI,6,2.8,No,24206.658
ORD102485,2024-05-28,CUST5770,Regular,Home Decor,5,1484,3932.6,47.0,No,Non-Festival,UPI,6,2.9,No,2084.2780000000002
ORD102486,2024-05-17,CUST5408,Regular,Fashion,4,1860,4092.000000000001,45.0,No,Non-Festival,COD,2,4.4,No,2250.600000000001
ORD102487,2024-11-09,CUST3074,New,Home Decor,1,5553,3387.33,39.0,Yes,Diwali,COD,2,2.7,No,2066.2713
ORD102488,2024-03-05,CUST5331,Regular,Groceries,4,1103,2558.9600000000005,42.0,No,Non-Festival,COD,1,3.6,No,1484.1968000000004
ORD102489,2024-01-13,CUST7626,Premium,Home Decor,5,9569,33491.5,30.0,No,Non-Festival,COD,7,3.5,No,23444.05
ORD102490,2024-07-31,CUST6916,Premium,Electronics,2,8721,11686.14,33.0,No,Non-Festival,UPI,1,4.9,No,7829.713799999999
